@type,name,typeCommunecter,image,url_communecter,url_api,address_@type,address_streetAddress,address_postalCode,address_addressLocality,address_codeInsee,address_addressCountry,geo_@type,geo_latitude,geo_longitude,description,tags_0,tags_1,tags_2,tags_3,tags_4,tags_5,tags_6,tags_7,tags_8,tags_9,slug,url_website,tags_10,tags_11,tags_12,tags_13,shortDescription,email
Organization,Boulangerie Campaillette,LocalBusiness, ,https://www.communecter.org/#@boulangerieCampaillette,https://www.communecter.org/api/organization/get/id/5c9f7a2140bb4ebd06ba3511,PostalAddress,46 rue Marietton,69009,LYON 9E ARRONDISSEMENT,undefined,FR,GeoCoordinates,45.775684,4.802946, ,MCMD,Boulangerie,Accepte Contenant, , , , , , , ,boulangerieCampaillette, , , , , , , 
Organization,Pré Délissieu,LocalBusiness, ,https://www.communecter.org/#@preDelissieu,https://www.communecter.org/api/organization/get/id/5c9f7b3440bb4eef06ba3510,PostalAddress,30 route de Marcilly,69380,LISSIEU,undefined,FR,GeoCoordinates,45.87093,4.744448, ,MCMD,Accepte Contenant,Vente Directe,Épicerie, , , , , , ,preDelissieu,http://www.predelissieu.fr, , , , , , 
Organization,Ferme de l'hermitage,LocalBusiness, ,https://www.communecter.org/#@fermeDeLhermitage,https://www.communecter.org/api/organization/get/id/5c9f7c9940bb4e1a06ba3537,PostalAddress,"963, chemin de Béluze",69760,LIMONEST,undefined,FR,GeoCoordinates,45.82677,4.779156, ,MCMD,Accepte Contenant,Fromagerie,Marché, , , , , , ,fermeDeLhermitage,http://www.fermedelhermitage.fr, , , , , , 
Organization,Les 2 Gones,LocalBusiness, ,https://www.communecter.org/#@les2Gones,https://www.communecter.org/api/organization/get/id/5c9f7dac40bb4e8706ba3530,PostalAddress,"1702, route des bois",69380,DOMMARTIN,undefined,FR,GeoCoordinates,45.836615,4.712924, ,MCMD,Accepte Contenant,Boucherie,Charcuterie, , , , , , ,les2Gones,https://www.facebook.com/les2gones/, , , , , , 
Organization,Café perché,LocalBusiness, ,https://www.communecter.org/#@cafePerche,https://www.communecter.org/api/organization/get/id/5c9f80a540bb4ebf06ba3552,PostalAddress,"Centre commercial, 112 cours Charlemagne",69002,LYON 2E ARRONDISSEMENT,undefined,FR,GeoCoordinates,45.74081,4.81898, ,MCMD,Accepte Contenant,Restaurant,Café,Salon de Thé, , , , , ,cafePerche,http://www.cafeperche.fr/, , , , , , 
Organization,Piada,LocalBusiness, ,https://www.communecter.org/#@piada,https://www.communecter.org/api/organization/get/id/5c9f81e540bb4eb107ba3512,PostalAddress,"centre commercial Confluence, 112 cours Charlemagne",69002,LYON 2E ARRONDISSEMENT,undefined,FR,GeoCoordinates,45.74081,4.81898, ,MCMD,Accepte Contenant,Street Food,Restaurant italien, , , , , , ,piada,http://piadafood.com/, , , , , , 
Organization,Boucherie Michel RECHAGNEUX,LocalBusiness, ,https://www.communecter.org/#@boucherieMichelRechagneux,https://www.communecter.org/api/organization/get/id/5c9f835840bb4eb207ba351f,PostalAddress,74 cours du Docteur Long,69003,LYON 3E ARRONDISSEMENT,undefined,FR,GeoCoordinates,45.750028,4.886292, ,MCMD,Accepte Contenant,Boucherie,traiteur, , , , , , ,boucherieMichelRechagneux,https://www.facebook.com/pages/Boucherie-Traiteur-du-3%C3%A8me-Michel-rechagneux/181299709055853, , , , , , 
Organization,Les bons plans de Tonton,LocalBusiness, ,https://www.communecter.org/#@lesBonsPlansDeTonton,https://www.communecter.org/api/organization/get/id/5c9f846f40bb4e1708ba351d,PostalAddress,19 cours d'Herbouville,69004,LYON 4E ARRONDISSEMENT,undefined,FR,GeoCoordinates,45.776435,4.839585, ,MCMD,Accepte Contenant,Epicerie, , , , , , , ,lesBonsPlansDeTonton,http://www.boutique-lesbonsplansdetonton.fr, , , , , , 
Organization,La Vie Claire - Champagne au Mont d'Or,LocalBusiness, ,https://www.communecter.org/#@laVieClaireChampagneAuMontDor,https://www.communecter.org/api/organization/get/id/5c9f8b4d40bb4ead08ba352c,PostalAddress,"24, avenue Général de Gaulle",69410,CHAMPAGNE AU MONT D OR,undefined,FR,GeoCoordinates,45.805528,4.781614, ,MCMD,Accepte Contenant,Alimentation Bio,Eco Produits, , , , , , ,laVieClaireChampagneAuMontDor,http://www.lavieclaire.com, , , , , , 
Organization,TOUT PART EN VRAC,LocalBusiness, ,https://www.communecter.org/#@toutPartEnVrac,https://www.communecter.org/api/organization/get/id/5c9f8cd340bb4e3609ba3510,PostalAddress,31 AVENUE GEORGES CLEMENCEAU,69230,ST GENIS LAVAL,undefined,FR,GeoCoordinates,45.699407,4.795253, ,MCMD,Accepte Contenant,Epicerie,Vrac, , , , , , ,toutPartEnVrac, , , , , , , 
Organization,Comme les grands,LocalBusiness, ,https://www.communecter.org/#@commeLesGrands,https://www.communecter.org/api/organization/get/id/5ca4aa2b40bb4e9b6e7b23c7,PostalAddress,6 rue de la 2e Db,29200,BREST,undefined,FR,GeoCoordinates,48.39159,-4.482417, ,Librairie,Pâtisserie,MCZD,MCMD,Accepte Contenant, , , , , ,commeLesGrands,https://www.facebook.com/CommelesGrandsBrest/, , , , , , 
Organization,Cave de Landerneau,LocalBusiness, ,https://www.communecter.org/#@caveDeLanderneau,https://www.communecter.org/api/organization/get/id/5ca4ad5d40bb4ead6f7b23c7,PostalAddress,305 rue du 19 mars,29800,LANDERNEAU,undefined,FR,GeoCoordinates,48.464547,-4.266296, ,MCMD,cave,Epicerie,Accepte Contenant, , , , , , ,caveDeLanderneau,https://www.facebook.com/CaveDeLanderneau/, , , , , , 
Organization,Mama Baker,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5ca4e07940bb4eb07a7b23ca/logo-vrac-P.png,https://www.communecter.org/#@mamaBaker,https://www.communecter.org/api/organization/get/id/5ca4e07940bb4eb07a7b23ca,PostalAddress,13 rue Lepante,6000,NICE,undefined,FR,GeoCoordinates,43.704139,7.26989, ,Boulangerie,campagne commerçants,Vrac,bio,campagne commerçants ZD,Accepte Contenant, , , , ,mamaBaker,https://www.facebook.com/Mamabakernice, , , , ,"Boulangerie bio -Coffee Shop,  adhérente à la campagne commerçants: ramène tes contenants!", 
Organization,Le Comptoir Bio,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5ca4e2ab40bb4eed7a7b23d0/logo-vrac-P.png,https://www.communecter.org/#@leComptoirBio,https://www.communecter.org/api/organization/get/id/5ca4e2ab40bb4eed7a7b23d0,PostalAddress,5 rue Miron 06000 Nice,6000,NICE,undefined,FR,GeoCoordinates,43.705728,7.267396, ,je me nourris,vrac,Traiteur,Restaurant,campagne commerçants,bio,Accepte Contenant,campagne commerçants ZD, , ,leComptoirBio,https://lecomptoirtraiteurnice.com/, , , , ,Restaurant/Traiteur  adhérent à la campagne commerçants: ramène tes contenants!, 
Organization,La Ferme fromagère,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5ca4e38d40bb4e487b7b23cc/logo-vrac-P.png,https://www.communecter.org/#@laFermeFromagere,https://www.communecter.org/api/organization/get/id/5ca4e38d40bb4e487b7b23cc,PostalAddress,27 rue Lepante 06000 Nice,6000,NICE,undefined,FR,GeoCoordinates,43.705563,7.268989, ,je me nourris,Vrac,Fromagerie,campagne commerçants,épicerie,campagne commerçants ZD,Accepte Contenant, , , ,laFermeFromagere,https://www.lafermefromagere.fr/votre-fromagerie.php, , , , ,"Épicerie spécialisée dans le fromage,  adhérente à la campagne commerçants: ramène tes contenants!", 
Organization,Esstra,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5ca4e59d40bb4e747b7b23ca/logo-vrac-P.png,https://www.communecter.org/#@esstra,https://www.communecter.org/api/organization/get/id/5ca4e59d40bb4e747b7b23ca,PostalAddress,22 avenue Maréchal Foch 06000 Nice,6000,NICE,undefined,FR,GeoCoordinates,43.703689,7.269927, ,je me nourris,épicerie,vrac,campagne commerçants,Bio,Restaurant,campagne commerçants ZD,Accepte Contenant, , ,esstra,https://www.esstra.bio/, , , , ,"Épicerie bio/Restaurant,  adhérente à la campagne commerçants: ramène tes contenants!", 
Organization,La Fromagerie,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5ca4e6e740bb4e747b7b23d0/logo-vrac-P.png,https://www.communecter.org/#@laFromagerie,https://www.communecter.org/api/organization/get/id/5ca4e6e740bb4e747b7b23d0,PostalAddress,34 avenue Alfred Borriglione,6000,NICE,undefined,FR,GeoCoordinates,43.714108,7.261701, ,je me nourris,fromagerie,Vrac,campagne commerçants,bio,épicerie,cave à vin,Accepte Contenant,campagne commerçants ZD, ,laFromagerie,https://www.facebook.com/LaFromagerieNiceBioFermiere/, , , , ,"Épicerie et fromagerie bio, fermière et et artisanal + dégustation sur place.   adhérente à la campagne commerçants: ramène tes contenants!", 
Organization,Marine de Day by Day Besançon,LocalBusiness, ,https://www.communecter.org/#@marineDeDayByDayBesancon,https://www.communecter.org/api/organization/get/id/5ca9e65d40bb4e1e61cd7c88,PostalAddress,42 rue battant,25000,BESANCON,undefined,FR,GeoCoordinates,47.241596,6.020609, ,vrac,Epicerie,100% Vrac,Accepte Contenant,ZDB MCZD, , , , , ,marineDeDayByDayBesancon, , , , , ,Magasin vrac produits bio et non bio,daybyday.besancon@gmail.com
Organization,Biocoop Vesonbio,LocalBusiness, ,https://www.communecter.org/#@biocoopVesonbio,https://www.communecter.org/api/organization/get/id/5ca9e98f40bb4e9261cd7c85,PostalAddress,Place du Maréchal Leclerc,25000,BESANCON,undefined,FR,GeoCoordinates,47.242356,6.014374, ,Vrac,Produits biologiques,Epicerie,Accepte Contenant,ZDB MCZD, , , , , ,biocoopVesonbio, , , , , ,Magasin bio avec une partie de produits en vrac, 
Organization,Le trou de souris,LocalBusiness, ,https://www.communecter.org/#@leTrouDeSouris,https://www.communecter.org/api/organization/get/id/5ca9f15b40bb4ee661cd7cad,PostalAddress,2 Rue Claude Goudimel,25000,BESANCON,undefined,FR,GeoCoordinates,47.240657,6.023084, ,Vrac,Accepte Contenant,ZDB MCZD, , , , , , , ,leTrouDeSouris, , , , , ,"Beurre, crème fraîche et fromage blanc en vrac. ", 
Organization,Pâtisserie Cappa,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5caa223f40bb4e2c69cd7c92/logo-vrac-P.png,https://www.communecter.org/#@patisserieCappa,https://www.communecter.org/api/organization/get/id/5caa223f40bb4e2c69cd7c92,PostalAddress,32 av. Borriglione,6100,NICE,undefined,FR,GeoCoordinates,43.713993,7.26171, ,je me nourris,Vrac,campagne commerçants,Pâtisserie,campagne commerçants ZD,Accepte Contenant, , , , ,patisserieCappa, , , , , ,Pâtisserie adhérente à la campagne commerçants: ramène tes contenants!, 
Organization,SL Épicerie,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5caa25c940bb4ece69cd7c85/logo-epicerie-vrac-P.png,https://www.communecter.org/#@slEpicerie,https://www.communecter.org/api/organization/get/id/5caa25c940bb4ece69cd7c85,PostalAddress,17 rue du lycée,6000,NICE,undefined,FR,GeoCoordinates,43.700225,7.273681, ,je me nourris,Vrac,campagne commerçants,fruits,légumes,Vin,fromage,jus,campagne commerçants ZD,Accepte Contenant,slEpicerie,https://slepicerie.cargocollective.com/, , , , ,"épicerie qui propose fruits et légumes, fromage, vin, jus.. adhérente à la campagne commerçants: ramène tes contenants!", 
Organization,Le Comptoir familial,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5caa26d640bb4ed169cd7c8d/logo-epicerie-vrac-P.png,https://www.communecter.org/#@leComptoirFamilial,https://www.communecter.org/api/organization/get/id/5caa26d640bb4ed169cd7c8d,PostalAddress,"7 Rue St Francois, 06300 Nice",6000,NICE,undefined,FR,GeoCoordinates,43.698382,7.277796, ,je me nourris,épicerie,Thé,savon,campagne commerçants,campagne commerçants ZD,Accepte Contenant, , , ,leComptoirFamilial,https://www.comptoir-familial.fr/, , , , ,"épicerie fine mettant également en avant l'artisanat mediterannéen,  adhérente à la campagne commerçants: ramène tes contenants! ", 
Organization,Tentazione,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5caa28cb40bb4e606acd7c95/logo-vrac-P.png,https://www.communecter.org/#@tentazione,https://www.communecter.org/api/organization/get/id/5caa28cb40bb4e606acd7c95,PostalAddress,"6 Rue du Collet, 06300 Nice",6300,NICE,undefined,FR,GeoCoordinates,43.698225,7.277394, ,je me nourris,campagne commerçants,charcuterie,Fromagerie,épicerie,campagne commerçants ZD,Accepte Contenant, , , ,tentazione,https://www.facebook.com/pages/category/Shopping---Retail/Tentazione-1486797278201658/, , , , ,"Charcuterie, fromagerie, épicerie de spécialités italiennes et niçoises  adhérente à la campagne commerçants: ramène tes contenants! ", 
Organization,Ma Fromagerie,LocalBusiness, ,https://www.communecter.org/#@maFromagerie,https://www.communecter.org/api/organization/get/id/5cab044e40bb4e410ccd7c92,PostalAddress,23 avenue Pierre Sémard,26000,VALENCE,undefined,FR,GeoCoordinates,44.928381,4.892291, ,AccepteContenant,fromager, , , , , , , , ,maFromagerie, , , , , ,"Fromagerie au centre de Valence, en face de la gare", 
Organization,Day by Day,LocalBusiness, ,https://www.communecter.org/#@dayByDay16,https://www.communecter.org/api/organization/get/id/5cab05d940bb4ee40ccd7c85,PostalAddress,48 Rue Madier de Montjau,26000,VALENCE,undefined,FR,GeoCoordinates,44.932796,4.893244, ,AccepteContenant,Vrac,100% Vrac,Épicerie, , , , , , ,dayByDay16,http://daybyday-shop.com/magasin/valence, , , , ,"Magasin 100% Vrac Day by Day, à Valence", 
Organization,Comme trois Pommes,LocalBusiness, ,https://www.communecter.org/#@commeTroisPommes,https://www.communecter.org/api/organization/get/id/5cab06d540bb4e260dcd7c85,PostalAddress,335 Chemin de l'Olagnier,26800,PORTES LES VALENCE,undefined,FR,GeoCoordinates,44.882079,4.891053, ,AccepteContenant,Vrac,Épicerie, , , , , , , ,commeTroisPommes,http://www.commetroispommes.fr/, , , , ,Epicerie Bio et Cantine Créative, 
Organization,Boucherie Reynaud,LocalBusiness, ,https://www.communecter.org/#@boucherieReynaud,https://www.communecter.org/api/organization/get/id/5cab09e940bb4e150ecd7c85,PostalAddress,34 avenue marc urtin,26500,BOURG LES VALENCE,undefined,FR,GeoCoordinates,44.94401,4.894325, ,AccepteContenant,Boucherie, , , , , , , , ,boucherieReynaud, , , , , ,Boucherie acceptant les contenants, 
Organization,L'Aloës,LocalBusiness, ,https://www.communecter.org/#@laloes,https://www.communecter.org/api/organization/get/id/5cab0f4440bb4e4d0fcd7c8e,PostalAddress,138 Rue Châteauvert,26000,VALENCE,undefined,FR,GeoCoordinates,44.919244,4.89942, ,AccepteContenant,Fleuriste, , , , , , , , ,laloes, , , , , ,Fleuriste pouvant servir vos bouquets sans papier / emballage, 
Organization,Tendances Fleurs,LocalBusiness, ,https://www.communecter.org/#@tendancesFleurs,https://www.communecter.org/api/organization/get/id/5cab0f9d40bb4e8e0fcd7c8c,PostalAddress,377 Avenue Victor Hugo,26000,VALENCE,undefined,FR,GeoCoordinates,44.913454,4.884742, ,AccepteContenant,Fleuriste, , , , , , , , ,tendancesFleurs,https://tendancesfleurs.fr/, , , , ,Fleuriste acceptant de servir vos bouquets sans papier / emballage, 
Organization,Gaïa,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cae1f8c40bb4ecb18cd7c85/logo-vrac-P.png,https://www.communecter.org/#@gaia2,https://www.communecter.org/api/organization/get/id/5cae1f8c40bb4ecb18cd7c85,PostalAddress,"25 bis rue arson, 06300 Nice",6300,NICE,undefined,FR,GeoCoordinates,43.701428,7.287087,"Gaïa est un caffe-trattoria qui fait aussi salon de thé, où tout est fait maison et bio. Vous pourrez y prendre petit déjeuner, déjeuner, goûter...",je me nourris,campagne commerçants,Bio,Traiteur,Vrac,campagne commerçants ZD,Accepte Contenant, , , ,gaia2,https://www.facebook.com/caffe.trattoria.bio/?__tn__=%2CdK%2AF-R&eid=ARAnqQxHhINxS22PDGBWex5ALVvwKqWkVFdfrE0FnCcJSw5Q7EVvf10L50JsZaFXU-nPKBR2ZwfYyu3i, , , , ,"Caffe-trattoria qui fait aussi salon de thé, où tout est fait maison et bio, adhérente à la campagne commerçants: ramène tes contenants!", 
Organization,Emilie's Cookies,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cae210440bb4eea18cd7c85/logo-vrac-P.png,https://www.communecter.org/#@emiliesCookies,https://www.communecter.org/api/organization/get/id/5cae210440bb4eea18cd7c85,PostalAddress,1 rue de la Prefecture,6000,NICE,undefined,FR,GeoCoordinates,43.697033,7.2734,"L'enseigne Emilie and the Cool Kids (Emilie's Nice) est un coffee shop avec un vaste choix de cookies et bien d'autres gourmandises sucrées, mais aussi salées pour une pause déjeuner.",je me nourris,Traiteur,Vrac,Accepte Contenant,campagne commerçants,campagne commerçants ZD, , , , ,emiliesCookies,https://www.facebook.com/Emilieandthecoolkids/?__tn__=%2CdK%2AF-R&eid=ARDy1OyjezKqXZ8UiFGlJfNwyalkK8p145kFYuQ1C2ccWq6BMfwIts1Eo0xkHIw5aZrx7Bgz_gE8O9EO, , , , ,Coffee shop proposant une restauration sur place/à emporter.  adhérente à la campagne commerçants: ramène tes contenants!, 
Organization,Pota'jus,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cb0b7a540bb4e4c7ecd7c85/logo-vrac-P.png,https://www.communecter.org/#@potajus,https://www.communecter.org/api/organization/get/id/5cb0b7a540bb4e4c7ecd7c85,PostalAddress,3 rue du Lycée 06000 Nice,6000,NICE,undefined,FR,GeoCoordinates,43.71421100,7.24690000, ,je me nourris,Vrac,campagne commerçants,fruits,légumes,campagne commerçants ZD,Accepte Contenant, , , ,potajus,https://potajus.com/, , , , ,"Pota'jus propose des jus de fruits pressés à froid, salade et soupe veganes bio  ainsi que des cures végétales.  ", 
Organization,La Souris Gourmande,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cb0b91140bb4e4c7ecd7c8d/logo-vrac-P.png,https://www.communecter.org/#@laSourisGourmande,https://www.communecter.org/api/organization/get/id/5cb0b91140bb4e4c7ecd7c8d,PostalAddress,24 rue Gioffredo 06000 Nice,6000,NICE,undefined,FR,GeoCoordinates,43.700876,7.275558, ,je me nourris,Fromagerie,Vrac,campagne commerçants,Accepte Contenant,campagne commerçants ZD, , , , ,laSourisGourmande,https://www.facebook.com/La-Souris-Gourmande-339994093077123/, , , , ,Une crèmerie-fromagerie  adhérente à la campagne commerçants: ramène tes contenants!, 
Organization,Vegan Gorilla,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cb4b1c540bb4eca0fa55802/logo-vrac-P.png,https://www.communecter.org/#@veganGorilla,https://www.communecter.org/api/organization/get/id/5cb4b1c540bb4eca0fa55802,PostalAddress,7 rue du Lycée 06000 Nice,6000,NICE,undefined,FR,GeoCoordinates,43.699417,7.274358, ,je me nourris,campagne commerçants,Restaurant,100%Vegan,Bio,Sans gluten,campagne commerçants ZD,Accepte Contenant, , ,veganGorilla,https://www.restaurant-vegan.fr/, , , , ,"Restaurant bio, vegan et sans gluten,  adhérent à la campagne commerçants: ramène tes contenants!", 
Organization,The Healer,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cb4c4e740bb4ee012a557ff/logo-vrac-P.png,https://www.communecter.org/#@theHealer,https://www.communecter.org/api/organization/get/id/5cb4c4e740bb4ee012a557ff,PostalAddress,16 bd Jean Jaurès 06300 Nice,6000,NICE,undefined,FR,GeoCoordinates,43.698888,7.277147, ,je me nourris,raw,100%Vegan,campagne commerçants,saladerie,Jus de fruit,Accepte Contenant,campagne commerçants ZD, , ,theHealer,https://www.thehealer.fr/, , , , ,"Bar à jus pressés à froid et smoothies à base de fruits et légumes bio ainsi qu'une épicerie santé, adhérent à la campagne commerçants Z D
", 
Organization,Au goût thé d'antan ,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cb4c70340bb4e5113a557ff/logo-vrac-P.png,https://www.communecter.org/#@auGoutTheDantan,https://www.communecter.org/api/organization/get/id/5cb4c70340bb4e5113a557ff,PostalAddress,31 avenue borriglione,6100,NICE,undefined,FR,GeoCoordinates,43.713589,7.261563, ,je me nourris,campagne commerçants,Traiteur,Salon de thé,Fait maison,campagne commerçants ZD,Accepte Contenant, , , ,auGoutTheDantan,http://www.au-gout-the-d-antan.fr/, , , , ,"Salon de thé où tout est fait maison : gâteaux, mais aussi soupes et tartes salées, qui peuvent également être vendus à emporter", 
Organization,BIEAU,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cb4c8f340bb4e5113a5580b/logo-vrac-P.png,https://www.communecter.org/#@bieau,https://www.communecter.org/api/organization/get/id/5cb4c8f340bb4e5113a5580b,PostalAddress,4 place Pellegrini Nizza,6000,NICE,undefined,FR,GeoCoordinates,43.703418,7.282202, ,je me nourris,campagne commerçants,Bio,Fait maison,Accepte Contenant,campagne commerçants ZD, , , , ,bieau,https://bieau-nice.business.site/, , , , ,"'Fast Good Bio', soit un fast food version bio , adhérent à la campagne commerçants ZD: amène ton contenante!", 
Organization,René Socca,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cb4c9bd40bb4e8413a55812/logo-vrac-P.png,https://www.communecter.org/#@reneSocca,https://www.communecter.org/api/organization/get/id/5cb4c9bd40bb4e8413a55812,PostalAddress,2 Rue Miralheti 06300 Nice,6000,NICE,undefined,FR,GeoCoordinates,43.700035,7.278864, ,je me nourris,campagne commerçants,Accepte Contenant,campagne commerçants ZD,cuisine niçoise, , , , , ,reneSocca,https://www.facebook.com/pages/Ren%C3%A9-Socca/152474824787244?__tn__=%2CdK%2AF-R&eid=ARB6x9jKWZ4SYApGuBe4cbahO-jF_cfWgF75WAjnV5x184QA3scXguSb1ObrwlvkX8t6EEkSBYaWUZaU, , , , ,"Restaurant de spécialités typiquement niçoises, dont la fameuse Socca, adhérent à la campagne commerçants ZD: amène ton contenant!", 
Organization,Lina Délice,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cb5f9eb40bb4e3d43a557ff/logo-vrac-P.png,https://www.communecter.org/#@linaDelice,https://www.communecter.org/api/organization/get/id/5cb5f9eb40bb4e3d43a557ff,PostalAddress,5 rue Miron 06000 Nice,6000,NICE,undefined,FR,GeoCoordinates,43.705728,7.267396, ,je me nourris,campagne commerçants,Pâtisserie,campagne commerçants ZD,Accepte Contenant, , , , , ,linaDelice, , , , , ,Pâtisserie orientale adhérente à la campagne commerçants: ramène tes contenants!, 
Organization,Le Carthage,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cb5fa6940bb4e6d43a557ff/logo-vrac-P.png,https://www.communecter.org/#@leCarthage,https://www.communecter.org/api/organization/get/id/5cb5fa6940bb4e6d43a557ff,PostalAddress,5 rue saint François 06300 Nice,6000,NICE,undefined,FR,GeoCoordinates,43.698433,7.277892, ,je me nourris,campagne commerçants,Traiteur,Pâtisserie,Accepte Contenant,campagne commerçants ZD, , , , ,leCarthage, , , , , ,Spécialités tunisiennes / salon de thé / sandwichs / beignets / pâtisseries.  adhérente à la campagne commerçants: ramène tes contenants!, 
Organization,Cafés indien,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cb5fbd140bb4e8643a557ff/logo-vrac-P.png,https://www.communecter.org/#@cafesIndien,https://www.communecter.org/api/organization/get/id/5cb5fbd140bb4e8643a557ff,PostalAddress,35 rue Pairoliére,6000,NICE,undefined,FR,GeoCoordinates,43.699092,7.278665, ,je me nourris,thé café,vrac,Vrac,campagne commerçants,campagne commerçants ZD,Accepte Contenant, , , ,cafesIndien,https://www.facebook.com/cafesindien/, , , , ,"Torréfaction artisanale, dégustation et vente de café. Sert petit-déjeuner.   adhérente à la campagne commerçants: ramène tes contenants!", 
Organization,Petit pois & Clafoutis,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cb5fdf540bb4eb443a55813/logo-vrac-P.png,https://www.communecter.org/#@petitPoisClafoutis,https://www.communecter.org/api/organization/get/id/5cb5fdf540bb4eb443a55813,PostalAddress,31 bis rue Barla 06300 Nice,6300,NICE,undefined,FR,GeoCoordinates,43.701187,7.285286, ,je me nourris,Traiteur,campagne commerçants,Restaurant,campagne commerçants ZD,Accepte Contenant, , , , ,petitPoisClafoutis,https://www.facebook.com/Petit-Pois-Clafoutis-205895939554286/, , , , ,"Restaurant, coffee shop : petit déjeuner, brunch et hamburgers.  adhérente à la campagne commerçants: ramène tes contenants!", 
Organization,Thailand'erne,LocalBusiness, ,https://www.communecter.org/#@thailanderne,https://www.communecter.org/api/organization/get/id/5cb7854d40bb4e3601a55804,PostalAddress,18 rue de la Fontaine Blanche,29800,LANDERNEAU,undefined,FR,GeoCoordinates,48.451126,-4.251281, ,MCMD,Traiteur asiatique,Accepte Contenant, , , , , , , ,thailanderne,https://www.facebook.com/Thailanderne/, , , , , , 
Organization,Terre d'embruns,LocalBusiness, ,https://www.communecter.org/#@terreDembruns,https://www.communecter.org/api/organization/get/id/5cb785f140bb4e3701a55809,PostalAddress,420 rue Alain Colas,29200,BREST,undefined,FR,GeoCoordinates,48.390883,-4.444453, ,MCMD,Biscuiterie,Accepte Contenant, , , , , , , ,terreDembruns,https://www.facebook.com/terredembruns, , , , , , 
Organization,GAEC Ker-Buzhug,LocalBusiness, ,https://www.communecter.org/#@gaecKerbuzhug,https://www.communecter.org/api/organization/get/id/5cb7867b40bb4e5d01a557ff,PostalAddress,Kerouant,29260,PLOUDANIEL,undefined,FR,GeoCoordinates,48.545447,-4.329888, ,MCMD,Primeur,Accepte Contenant, , , , , , , ,gaecKerbuzhug, , , , , , , 
Organization,Boucherie Méline,LocalBusiness, ,https://www.communecter.org/#@boucherieMeline,https://www.communecter.org/api/organization/get/id/5cb8895740bb4eff33a5581e,PostalAddress,24 Boulevard Fernand Hostachy,78290,CROISSY SUR SEINE,undefined,FR,GeoCoordinates,48.878263,2.143903, ,Accepte Contenant,Vrac,Traiteur,Boucherie, , , , , , ,boucherieMeline,https://boucherie-meline.business.site/, , , , ,Boucherie qui accepte sans problème vos contenants, 
Organization,Café Piha,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cba19d040bb4e40087b23ea/logo-vrac-P.png,https://www.communecter.org/#@cafePiha,https://www.communecter.org/api/organization/get/id/5cba19d040bb4e40087b23ea,PostalAddress,69 rue des Ayres,33000,BORDEAUX,undefined,FR,GeoCoordinates,44.836745,-0.574885, ,Café,Accepte contenant,Restaurant,Vrac, , , , , , ,cafePiha,https://www.facebook.com/cafepiha/, , , , ,"Coffee Shop, Torrefacteur proposant la vente de café en vrac et restaurant",contact@cafepiha.com
Organization,Nicebear,LocalBusiness,https://www.communecter.org/upload/communecter/organizations/5cc03f3540bb4ecd7a7b23cf/logo-beautYo-veg-P.png,https://www.communecter.org/#@nicebear,https://www.communecter.org/api/organization/get/id/5cc03f3540bb4ecd7a7b23cf,PostalAddress,"9 Rue Mascoinat, 06300 Nice",6300,NICE,undefined,FR,GeoCoordinates,43.69764,7.276434, ,Cosmetique,campagne commerçants,bio,Vrac,campagne commerçants ZD,Accepte Contenant, , , , ,nicebear,https://nicebear.fr/index.php, , , , ,"Magasin de cosmétiques naturels dont certains bio, essentiellement des savons.", 
Organization,Carrefour market,LocalBusiness, ,https://www.communecter.org/#@carrefourMarket1,https://www.communecter.org/api/organization/get/id/5cc05f6340bb4ee80a7b23c7,PostalAddress,22 avenue du général leclerc,78290,CROISSY SUR SEINE,undefined,FR,GeoCoordinates,48.881657,2.13917, ,Vrac,Accepte Contenant, , , , , , , , ,carrefourMarket1, , , , , ,Petit rayon vrac. Tous les magasins Carrefour acceptent les contenants des clients aux rayons en vente assistée., 
